instrument_name,tick_size,taker_commission,settlement_period,settlement_currency,rfq,quote_currency,price_index,min_trade_amount,max_liquidation_commission,max_leverage,maker_commission,kind,is_active,instrument_type,instrument_id,future_type,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,strike,option_type
BTC-ICOND-31MAR23-10000_15000_22000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145841,,1680249600000,1672922101000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145842,,1680249600000,1672922102000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145843,,1680249600000,1672922103000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145844,,1680249600000,1672922104000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145845,,1680249600000,1672922105000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145846,,1680249600000,1672922106000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145847,,1680249600000,1672922107000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145848,,1680249600000,1672922108000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145849,,1680249600000,1672922109000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145850,,1680249600000,1672922110000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145851,,1680249600000,1672922111000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145852,,1680249600000,1672922112000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_22000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145853,,1680249600000,1672922113000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_25000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145854,,1680249600000,1672922114000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145855,,1680249600000,1672922115000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145856,,1680249600000,1672922116000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145857,,1680249600000,1672922117000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145858,,1680249600000,1672922118000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145859,,1680249600000,1672922119000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145860,,1680249600000,1672922120000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145861,,1680249600000,1672922121000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145862,,1680249600000,1672922123000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145863,,1680249600000,1672922124000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145864,,1680249600000,1672922125000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145865,,1680249600000,1672922126000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145866,,1680249600000,1672922127000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145867,,1680249600000,1672922128000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_24000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145868,,1680249600000,1672922129000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_26000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145869,,1680249600000,1672922130000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145870,,1680249600000,1672922131000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145871,,1680249600000,1672922132000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145872,,1680249600000,1672922133000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145873,,1680249600000,1672922134000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145874,,1680249600000,1672922135000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145875,,1680249600000,1672922136000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145876,,1680249600000,1672922137000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145877,,1680249600000,1672922138000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145878,,1680249600000,1672922139000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145879,,1680249600000,1672922140000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145880,,1680249600000,1672922141000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145881,,1680249600000,1672922142000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_25000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145882,,1680249600000,1672922143000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145883,,1680249600000,1672922144000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145884,,1680249600000,1672922145000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145885,,1680249600000,1672922147000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145886,,1680249600000,1672922148000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145887,,1680249600000,1672922149000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145888,,1680249600000,1672922150000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145889,,1680249600000,1672922151000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145890,,1680249600000,1672922152000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145891,,1680249600000,1672922153000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145892,,1680249600000,1672922154000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145893,,1680249600000,1672922155000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145894,,1680249600000,1672922156000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_26000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145895,,1680249600000,1672922157000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_30000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145896,,1680249600000,1672922158000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145897,,1680249600000,1672922159000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145898,,1680249600000,1672922160000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145899,,1680249600000,1672922161000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145900,,1680249600000,1672922162000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145901,,1680249600000,1672922163000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145902,,1680249600000,1672922164000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145903,,1680249600000,1672922165000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145904,,1680249600000,1672922166000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145905,,1680249600000,1672922167000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145906,,1680249600000,1672922168000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_28000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145907,,1680249600000,1672922170000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_35000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145908,,1680249600000,1672922171000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145909,,1680249600000,1672922172000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145910,,1680249600000,1672922173000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145911,,1680249600000,1672922174000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145912,,1680249600000,1672922175000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145913,,1680249600000,1672922176000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145914,,1680249600000,1672922177000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145915,,1680249600000,1672922178000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145916,,1680249600000,1672922179000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145917,,1680249600000,1672922180000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_30000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145918,,1680249600000,1672922181000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_40000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145919,,1680249600000,1672922182000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145920,,1680249600000,1672922183000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145921,,1680249600000,1672922184000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145922,,1680249600000,1672922185000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145923,,1680249600000,1672922186000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145924,,1680249600000,1672922187000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145925,,1680249600000,1672922188000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145926,,1680249600000,1672922189000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145927,,1680249600000,1672922190000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_35000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145928,,1680249600000,1672922191000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_45000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145929,,1680249600000,1672922192000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145930,,1680249600000,1672922194000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145931,,1680249600000,1672922195000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145932,,1680249600000,1672922196000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145933,,1680249600000,1672922197000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145934,,1680249600000,1672922198000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145935,,1680249600000,1672922199000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145936,,1680249600000,1672922200000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_40000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145937,,1680249600000,1672922201000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_50000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145938,,1680249600000,1672922202000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145939,,1680249600000,1672922203000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145940,,1680249600000,1672922204000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145941,,1680249600000,1672922205000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145942,,1680249600000,1672922206000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145943,,1680249600000,1672922207000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145944,,1680249600000,1672922208000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_45000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145945,,1680249600000,1672922209000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_55000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145946,,1680249600000,1672922210000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145947,,1680249600000,1672922211000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145948,,1680249600000,1672922212000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145949,,1680249600000,1672922213000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145950,,1680249600000,1672922214000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145951,,1680249600000,1672922215000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_50000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145952,,1680249600000,1672922216000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_60000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145953,,1680249600000,1672922218000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145954,,1680249600000,1672922219000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145955,,1680249600000,1672922220000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145956,,1680249600000,1672922221000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145957,,1680249600000,1672922222000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_55000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145958,,1680249600000,1672922223000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_60000_70000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145959,,1680249600000,1672922224000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_60000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145960,,1680249600000,1672922225000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_60000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145961,,1680249600000,1672922226000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_60000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145962,,1680249600000,1672922227000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_60000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145963,,1680249600000,1672922228000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_70000_80000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145964,,1680249600000,1672922229000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_70000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145965,,1680249600000,1672922230000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_70000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145966,,1680249600000,1672922231000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_70000_200000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145967,,1680249600000,1672922232000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_80000_100000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145968,,1680249600000,1672922233000,USD,1.0,,,,BTC,,
BTC-ICOND-31MAR23-10000_15000_80000_150000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,145969,,1680249600000,1672922234000,USD,1.0,,,,BTC,,
