,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,price_index,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_name,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,max_liquidation_commission,max_leverage,future_type
0,0.0005,0.0003,25500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-25500-C,253173,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
1,0.0005,0.0003,25500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-25500-P,253174,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
2,0.0005,0.0003,26000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-26000-C,253175,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
3,0.0005,0.0003,26000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-26000-P,253176,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
4,0.0005,0.0003,26500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-26500-C,253177,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
5,0.0005,0.0003,26500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-26500-P,253178,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
6,0.0005,0.0003,27000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-27000-C,253179,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
7,0.0005,0.0003,27000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-27000-P,253180,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
8,0.0005,0.0003,27500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-27500-C,253181,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
9,0.0005,0.0003,27500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-27500-P,253182,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
10,0.0005,0.0003,27750.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-27750-C,253183,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
11,0.0005,0.0003,27750.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-27750-P,253184,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
12,0.0005,0.0003,28000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-28000-C,253185,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
13,0.0005,0.0003,28000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-28000-P,253186,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
14,0.0005,0.0003,28250.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-28250-C,253187,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
15,0.0005,0.0003,28250.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-28250-P,253188,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
16,0.0005,0.0003,28500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-28500-C,253189,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
17,0.0005,0.0003,28500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-28500-P,253190,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
18,0.0005,0.0003,28750.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-28750-C,253191,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
19,0.0005,0.0003,28750.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-28750-P,253192,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
20,0.0005,0.0003,29000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-29000-C,253193,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
21,0.0005,0.0003,29000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-29000-P,253194,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
22,0.0005,0.0003,29500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-29500-C,253195,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
23,0.0005,0.0003,29500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-29500-P,253196,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
24,0.0005,0.0003,30000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-30000-C,253197,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
25,0.0005,0.0003,30000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-30000-P,253198,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
26,0.0005,0.0003,30500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-10APR23-30500-C,253199,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
27,0.0005,0.0003,30500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-10APR23-30500-P,253200,1681113600000,1680940805000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
31,0.0005,0.0003,25500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-25500-C,253230,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
32,0.0005,0.0003,25500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-25500-P,253231,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
33,0.0005,0.0003,26000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-26000-C,253232,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
34,0.0005,0.0003,26000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-26000-P,253233,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
35,0.0005,0.0003,26500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-26500-C,253234,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
36,0.0005,0.0003,26500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-26500-P,253235,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
37,0.0005,0.0003,27000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-27000-C,253236,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
38,0.0005,0.0003,27000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-27000-P,253237,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
39,0.0005,0.0003,27250.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-27250-C,253238,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
40,0.0005,0.0003,27250.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-27250-P,253239,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
41,0.0005,0.0003,27500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-27500-C,253240,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
42,0.0005,0.0003,27500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-27500-P,253241,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
43,0.0005,0.0003,27750.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-27750-C,253242,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
44,0.0005,0.0003,27750.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-27750-P,253243,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
45,0.0005,0.0003,28000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-28000-C,253244,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
46,0.0005,0.0003,28000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-28000-P,253245,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
47,0.0005,0.0003,28250.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-28250-C,253246,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
48,0.0005,0.0003,28250.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-28250-P,253247,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
49,0.0005,0.0003,28500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-28500-C,253248,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
50,0.0005,0.0003,28500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-28500-P,253249,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
51,0.0005,0.0003,28750.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-28750-C,253261,1681200000000,1681082100000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
52,0.0005,0.0003,28750.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-28750-P,253262,1681200000000,1681082100000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
53,0.0005,0.0003,29000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-29000-C,253250,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
54,0.0005,0.0003,29000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-29000-P,253251,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
55,0.0005,0.0003,29500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-29500-C,253252,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
56,0.0005,0.0003,29500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-29500-P,253253,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
57,0.0005,0.0003,30000.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-30000-C,253254,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
58,0.0005,0.0003,30000.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-30000-P,253255,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
59,0.0005,0.0003,30500.0,day,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-11APR23-30500-C,253256,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
60,0.0005,0.0003,30500.0,day,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-11APR23-30500-P,253257,1681200000000,1681027260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
62,0.0005,0.0003,14000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-14000-C,251758,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
63,0.0005,0.0003,14000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-14000-P,251759,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
64,0.0005,0.0003,15000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-15000-C,251760,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
65,0.0005,0.0003,15000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-15000-P,251761,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
66,0.0005,0.0003,16000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-16000-C,251762,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
67,0.0005,0.0003,16000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-16000-P,251763,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
68,0.0005,0.0003,17000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-17000-C,251764,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
69,0.0005,0.0003,17000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-17000-P,251765,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
70,0.0005,0.0003,18000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-18000-C,251766,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
71,0.0005,0.0003,18000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-18000-P,251767,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
72,0.0005,0.0003,19000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-19000-C,251768,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
73,0.0005,0.0003,19000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-19000-P,251769,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
74,0.0005,0.0003,20000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-20000-C,251770,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
75,0.0005,0.0003,20000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-20000-P,251771,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
76,0.0005,0.0003,21000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-21000-C,251772,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
77,0.0005,0.0003,21000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-21000-P,251773,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
78,0.0005,0.0003,22000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-22000-C,251774,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
79,0.0005,0.0003,22000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-22000-P,251775,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
80,0.0005,0.0003,23000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-23000-C,251776,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
81,0.0005,0.0003,23000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-23000-P,251777,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
82,0.0005,0.0003,23500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-23500-C,251778,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
83,0.0005,0.0003,23500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-23500-P,251779,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
84,0.0005,0.0003,24000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-24000-C,251780,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
85,0.0005,0.0003,24000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-24000-P,251781,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
86,0.0005,0.0003,24500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-24500-C,251782,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
87,0.0005,0.0003,24500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-24500-P,251783,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
88,0.0005,0.0003,25000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-25000-C,251784,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
89,0.0005,0.0003,25000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-25000-P,251785,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
90,0.0005,0.0003,25500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-25500-C,251786,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
91,0.0005,0.0003,25500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-25500-P,251787,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
92,0.0005,0.0003,26000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-26000-C,251788,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
93,0.0005,0.0003,26000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-26000-P,251789,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
94,0.0005,0.0003,26500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-26500-C,251790,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
95,0.0005,0.0003,26500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-26500-P,251791,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
96,0.0005,0.0003,27000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-27000-C,251792,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
97,0.0005,0.0003,27000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-27000-P,251793,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
98,0.0005,0.0003,27500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-27500-C,251794,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
99,0.0005,0.0003,27500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-27500-P,251795,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
100,0.0005,0.0003,28000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-28000-C,251796,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
101,0.0005,0.0003,28000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-28000-P,251797,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
102,0.0005,0.0003,28500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-28500-C,251798,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
103,0.0005,0.0003,28500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-28500-P,251799,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
104,0.0005,0.0003,29000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-29000-C,251800,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
105,0.0005,0.0003,29000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-29000-P,251801,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
106,0.0005,0.0003,29500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-29500-C,251802,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
107,0.0005,0.0003,29500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-29500-P,251803,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
108,0.0005,0.0003,30000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-30000-C,251804,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
109,0.0005,0.0003,30000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-30000-P,251805,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
110,0.0005,0.0003,30500.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-30500-C,251806,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
111,0.0005,0.0003,30500.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-30500-P,251807,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
112,0.0005,0.0003,31000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-31000-C,251808,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
113,0.0005,0.0003,31000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-31000-P,251809,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
114,0.0005,0.0003,32000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-32000-C,251810,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
115,0.0005,0.0003,32000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-32000-P,251811,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
116,0.0005,0.0003,33000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-33000-C,251812,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
117,0.0005,0.0003,33000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-33000-P,251813,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
118,0.0005,0.0003,34000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-34000-C,251814,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
119,0.0005,0.0003,34000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-34000-P,251815,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
120,0.0005,0.0003,35000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-35000-C,251816,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
121,0.0005,0.0003,35000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-35000-P,251817,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
122,0.0005,0.0003,36000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-36000-C,251818,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
123,0.0005,0.0003,36000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-36000-P,251819,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
124,0.0005,0.0003,37000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-37000-C,251820,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
125,0.0005,0.0003,37000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-37000-P,251821,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
126,0.0005,0.0003,38000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-38000-C,251822,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
127,0.0005,0.0003,38000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-38000-P,251823,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
128,0.0005,0.0003,39000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-39000-C,251824,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
129,0.0005,0.0003,39000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-39000-P,251825,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
130,0.0005,0.0003,40000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-40000-C,251826,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
131,0.0005,0.0003,40000.0,week,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-14APR23-40000-P,251827,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
132,0.0005,0.0003,41000.0,week,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-14APR23-41000-C,251828,1681459200000,1679558460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
